testing_performance,testing_complexity,training_performance,training_complexity,task_id,selection,split,task_type,seed
0.6216216,452,0.7293233,457,359954,lexicase,20%,classification,1586
0.87058824,800,0.9281046,800,190146,lexicase,20%,classification,1629
0.8672986,4,0.88684213,4,359962,lexicase,20%,classification,1975
0.9130435,45603,0.928,45603,146818,lexicase,20%,classification,1547
0.8679245,67,0.92105263,67,359956,lexicase,20%,classification,1688
0.884058,806,0.88,451,146818,lexicase,20%,classification,1550
0.8051282,25565,0.83428574,21593,168784,lexicase,20%,classification,1907
0.79,6442,0.8,5682,168757,lexicase,20%,classification,1677
0.8578199,19295,0.88684213,15923,359962,lexicase,20%,classification,1957
0.85507244,11247,0.928,8317,146818,lexicase,20%,classification,1558
0.84705883,529,0.9150327,528,190146,lexicase,20%,classification,1643
0.8,811,0.89542484,811,190146,lexicase,20%,classification,1640
0.9109589,348,0.94676805,348,359958,lexicase,20%,classification,1746
0.88235295,335,0.8888889,287,190146,lexicase,20%,classification,1622
0.9130435,3141,0.904,2371,146818,lexicase,20%,classification,1538
1.0,139,1.0,139,359960,lexicase,20%,classification,1890
0.72,2739,0.8518519,2739,359955,lexicase,20%,classification,1604
0.8153846,589591,0.82,475311,168784,lexicase,20%,classification,1913
0.77,2765,0.8,2321,168757,lexicase,20%,classification,1653
0.89726025,863,0.9695817,863,359958,lexicase,20%,classification,1762
0.85507244,12107,0.936,9937,146818,lexicase,20%,classification,1533
0.8530806,7891,0.89736843,4846,359962,lexicase,20%,classification,1964
0.5810811,2,0.60754716,2,359959,lexicase,20%,classification,1785
0.9109589,171,0.9581749,171,359958,lexicase,20%,classification,1764
0.77,37696,0.81666666,29076,168757,lexicase,20%,classification,1662
0.77,228,0.8333333,228,168757,lexicase,20%,classification,1655
0.8867925,32976,0.91052634,26726,359956,lexicase,20%,classification,1681
0.6375839,251825,0.6516854,204485,2073,lexicase,20%,classification,1812
0.7764706,1025,0.9150327,1297,190146,lexicase,20%,classification,1625
0.86255926,17571,0.90789473,14101,359962,lexicase,20%,classification,1954
0.6442953,307121,0.6516854,248961,2073,lexicase,20%,classification,1826
0.8630137,514,0.9695817,514,359958,lexicase,20%,classification,1755
0.8720379,24881,0.8842105,20271,359962,lexicase,20%,classification,1969
0.8679245,781,0.9052632,781,359956,lexicase,20%,classification,1697
0.8405797,20766,0.936,17046,146818,lexicase,20%,classification,1545
0.87058824,811,0.90849674,811,190146,lexicase,20%,classification,1634
0.8578199,160321,0.8789474,128701,359962,lexicase,20%,classification,1971
0.74,92976,0.8,77096,168757,lexicase,20%,classification,1656
0.7162162,2056,0.7744361,2056,359954,lexicase,20%,classification,1567
0.6912752,33,0.6254682,33,2073,lexicase,20%,classification,1823
0.87058824,895,0.8627451,895,190146,lexicase,20%,classification,1646
0.75,450,0.81666666,450,168757,lexicase,20%,classification,1679
0.6933333,269,0.82222223,227,359955,lexicase,20%,classification,1613
0.74666667,13,0.84444445,13,359955,lexicase,20%,classification,1600
1.0,66,1.0,66,359960,lexicase,20%,classification,1864
0.8962264,736,0.8842105,566,359956,lexicase,20%,classification,1690
0.8835617,363,0.95437264,363,359958,lexicase,20%,classification,1758
0.8051282,72281,0.80857146,59421,168784,lexicase,20%,classification,1897
0.8835617,65421,0.9619772,55721,359958,lexicase,20%,classification,1761
0.5405405,46,0.61886793,46,359959,lexicase,20%,classification,1776
0.82564104,253641,0.8371429,205321,168784,lexicase,20%,classification,1898
0.6013514,304,0.58113205,304,359959,lexicase,20%,classification,1784
0.70469797,229201,0.6516854,182731,2073,lexicase,20%,classification,1819
0.77,5,0.8055556,5,168757,lexicase,20%,classification,1660
0.84705883,368,0.9019608,340,190146,lexicase,20%,classification,1639
0.36923078,159631,0.84,155601,168784,lexicase,20%,classification,1901
0.74666667,3741,0.8518519,2881,359955,lexicase,20%,classification,1610
0.74666667,9,0.82222223,9,359955,lexicase,20%,classification,1614
0.74666667,58,0.85925925,58,359955,lexicase,20%,classification,1611
0.6081081,846,0.80451125,787,359954,lexicase,20%,classification,1568
0.6375839,50,0.61048687,49,2073,lexicase,20%,classification,1811
0.85882354,2075,0.9019608,2075,190146,lexicase,20%,classification,1642
0.9109589,450,0.94676805,449,359958,lexicase,20%,classification,1742
0.5472973,566,0.5849057,436,359959,lexicase,20%,classification,1789
0.8578199,23,0.8894737,23,359962,lexicase,20%,classification,1959
0.8835617,444,0.95057034,379,359958,lexicase,20%,classification,1748
0.7733333,1030,0.8074074,1030,359955,lexicase,20%,classification,1595
0.71,3711,0.8388889,2851,168757,lexicase,20%,classification,1663
0.53333336,6,0.84444445,6,359955,lexicase,20%,classification,1602
1.0,147,1.0,147,359960,lexicase,20%,classification,1876
0.87058824,923,0.8888889,923,190146,lexicase,20%,classification,1627
0.79,10241,0.8333333,8031,168757,lexicase,20%,classification,1664
0.9315069,903,0.9619772,903,359958,lexicase,20%,classification,1760
0.884058,3689,0.912,3047,146818,lexicase,20%,classification,1551
0.83589745,131511,0.81714284,123811,168784,lexicase,20%,classification,1891
0.6081081,303,0.60754716,303,359959,lexicase,20%,classification,1798
0.8862559,183946,0.9052632,154606,359962,lexicase,20%,classification,1956
1.0,386,1.0,257,359960,lexicase,20%,classification,1867
0.76,50,0.85925925,50,359955,lexicase,20%,classification,1598
0.88235295,359,0.9019608,359,190146,lexicase,20%,classification,1637
0.942029,513,0.92,513,146818,lexicase,20%,classification,1535
0.74666667,14,0.837037,14,359955,lexicase,20%,classification,1599
0.8301887,1438,0.93157893,1438,359956,lexicase,20%,classification,1693
0.8153846,427681,0.86,385661,168784,lexicase,20%,classification,1909
0.6351351,1806,0.7443609,1808,359954,lexicase,20%,classification,1587
1.0,311,1.0,267,359960,lexicase,20%,classification,1875
0.8695652,16816,0.968,11066,146818,lexicase,20%,classification,1557
0.82051283,165631,0.8314286,151891,168784,lexicase,20%,classification,1899
0.6510067,971,0.66292137,971,2073,lexicase,20%,classification,1807
0.5945946,1206,0.6264151,1206,359959,lexicase,20%,classification,1777
0.86255926,42921,0.88684213,35791,359962,lexicase,20%,classification,1970
0.8352941,614,0.92156863,614,190146,lexicase,20%,classification,1641
0.7866667,801,0.85925925,801,359955,lexicase,20%,classification,1593
0.74,319,0.8277778,319,168757,lexicase,20%,classification,1675
0.89855075,3656,0.944,2766,146818,lexicase,20%,classification,1537
0.7733333,390,0.8518519,390,359955,lexicase,20%,classification,1616
0.7733333,456,0.837037,456,359955,lexicase,20%,classification,1605
0.6148649,40861,0.6339623,38961,359959,lexicase,20%,classification,1795
0.70469797,126421,0.64044946,101571,2073,lexicase,20%,classification,1824
0.8301887,12391,0.93157893,9501,359956,lexicase,20%,classification,1696
0.85882354,283,0.9150327,283,190146,lexicase,20%,classification,1636
0.8962264,318,0.92105263,253,359956,lexicase,20%,classification,1701
0.90588236,817,0.92156863,816,190146,lexicase,20%,classification,1631
0.8695652,3461,0.92,3035,146818,lexicase,20%,classification,1560
0.82051283,272731,0.8657143,205001,168784,lexicase,20%,classification,1910
0.8578199,18741,0.88684213,17961,359962,lexicase,20%,classification,1958
0.6621622,27841,0.7894737,22901,359954,lexicase,20%,classification,1564
0.79710144,29116,0.944,21156,146818,lexicase,20%,classification,1554
1.0,286,1.0,287,359960,lexicase,20%,classification,1889
0.6912752,143581,0.66292137,142551,2073,lexicase,20%,classification,1821
0.9130435,278,0.92,278,146818,lexicase,20%,classification,1542
0.78,16096,0.8111111,11776,168757,lexicase,20%,classification,1665
0.5743243,65691,0.6037736,52661,359959,lexicase,20%,classification,1772
0.6621622,440,0.7518797,440,359954,lexicase,20%,classification,1583
0.9109589,237,0.95437264,237,359958,lexicase,20%,classification,1745
0.68,49,0.82222223,46,168757,lexicase,20%,classification,1657
0.84102565,352971,0.8742857,314771,168784,lexicase,20%,classification,1917
0.9041096,20141,0.973384,17741,359958,lexicase,20%,classification,1754
0.8301887,18,0.92105263,18,359956,lexicase,20%,classification,1700
0.70469797,361211,0.6853933,292321,2073,lexicase,20%,classification,1809
0.8352941,364,0.8888889,281,190146,lexicase,20%,classification,1633
0.89855075,18211,0.96,14701,146818,lexicase,20%,classification,1553
0.74666667,643,0.8666667,643,359955,lexicase,20%,classification,1592
0.9041096,398,0.95437264,398,359958,lexicase,20%,classification,1768
0.6979866,11,0.64044946,11,2073,lexicase,20%,classification,1803
0.8,652541,0.8428571,535981,168784,lexicase,20%,classification,1918
1.0,312,1.0,312,359960,lexicase,20%,classification,1871
0.74,71701,0.8,57001,168757,lexicase,20%,classification,1667
1.0,237,1.0,238,359960,lexicase,20%,classification,1884
0.7882353,66,0.88235295,66,190146,lexicase,20%,classification,1630
0.6891892,18831,0.7443609,15001,359954,lexicase,20%,classification,1575
0.7162162,25576,0.7744361,21756,359954,lexicase,20%,classification,1585
0.68456376,129642,0.670412,104532,2073,lexicase,20%,classification,1820
0.8,325331,0.82857144,279301,168784,lexicase,20%,classification,1904
0.76,39,0.837037,39,359955,lexicase,20%,classification,1608
0.942029,514,0.944,514,146818,lexicase,20%,classification,1546
0.982659,68,1.0,68,359960,lexicase,20%,classification,1885
0.8153846,281021,0.8371429,252121,168784,lexicase,20%,classification,1892
0.982659,289,1.0,215,359960,lexicase,20%,classification,1878
0.8207547,389,0.8947368,304,359956,lexicase,20%,classification,1695
0.8490566,5649,0.92105263,5649,359956,lexicase,20%,classification,1691
0.6891892,46371,0.7969925,38111,359954,lexicase,20%,classification,1579
0.8695652,5911,0.96,5371,146818,lexicase,20%,classification,1536
0.8153846,386561,0.83428574,314741,168784,lexicase,20%,classification,1915
0.8695652,31426,0.928,25676,146818,lexicase,20%,classification,1548
0.6351351,1095,0.7819549,1095,359954,lexicase,20%,classification,1578
0.6351351,136,0.81954885,131,359954,lexicase,20%,classification,1562
0.6621622,62191,0.7744361,50271,359954,lexicase,20%,classification,1572
0.70666665,76,0.8666667,66,359955,lexicase,20%,classification,1609
0.5878378,922,0.61509436,922,359959,lexicase,20%,classification,1782
0.89411765,183,0.9019608,183,190146,lexicase,20%,classification,1638
0.5945946,296,0.7368421,296,359954,lexicase,20%,classification,1582
0.7866667,38,0.8666667,37,359955,lexicase,20%,classification,1606
0.5337838,646,0.58867925,566,359959,lexicase,20%,classification,1781
0.7114094,20,0.65543073,20,2073,lexicase,20%,classification,1818
0.85882354,1445,0.875817,1445,190146,lexicase,20%,classification,1628
0.8352941,351,0.9150327,292,190146,lexicase,20%,classification,1645
0.7297297,315,0.7293233,301,359954,lexicase,20%,classification,1563
0.8773585,602,0.93157893,602,359956,lexicase,20%,classification,1692
0.8483412,2592,0.8815789,2592,359962,lexicase,20%,classification,1979
0.9109589,1047,0.9581749,1047,359958,lexicase,20%,classification,1750
0.79,3791,0.78333336,2981,168757,lexicase,20%,classification,1680
0.8153846,407591,0.8457143,367711,168784,lexicase,20%,classification,1911
1.0,507,1.0,422,359960,lexicase,20%,classification,1865
0.8584906,337,0.9157895,275,359956,lexicase,20%,classification,1703
0.6979866,192151,0.6666667,155671,2073,lexicase,20%,classification,1810
1.0,176,1.0,176,359960,lexicase,20%,classification,1882
0.73,2593,0.84444445,2593,168757,lexicase,20%,classification,1672
0.8630137,201,0.9619772,201,359958,lexicase,20%,classification,1756
0.85507244,8001,0.904,8001,146818,lexicase,20%,classification,1541
1.0,94,1.0,94,359960,lexicase,20%,classification,1866
0.7733333,15851,0.8296296,13381,359955,lexicase,20%,classification,1601
0.76,88521,0.85555553,79711,168757,lexicase,10%,classification,2158
0.79,2615,0.8888889,2381,168757,lexicase,10%,classification,2157
0.74666667,68,0.8382353,68,359955,lexicase,10%,classification,2104
0.82051283,255456,0.8857143,245196,168784,lexicase,10%,classification,2398
0.85882354,107041,0.97402596,96661,190146,lexicase,10%,classification,2136
0.527027,955,0.59398496,955,359959,lexicase,10%,classification,2282
0.5202703,12,0.63909775,12,359959,lexicase,10%,classification,2298
0.70666665,6,0.86764705,6,359955,lexicase,10%,classification,2091
0.5540541,4231,0.6766917,2426,359959,lexicase,10%,classification,2287
0.7,1923,0.87777776,1923,168757,lexicase,10%,classification,2169
0.67114097,68381,0.73880595,65941,2073,lexicase,10%,classification,2309
0.87058824,279,0.9480519,279,190146,lexicase,10%,classification,2122
0.68,79,0.85294116,79,359955,lexicase,10%,classification,2105
0.9884393,93,1.0,93,359960,lexicase,10%,classification,2372
0.7794872,217961,0.85142857,205671,168784,lexicase,10%,classification,2399
0.9884393,88,1.0,88,359960,lexicase,10%,classification,2378
0.8396226,10941,0.96842104,10401,359956,lexicase,10%,classification,2195
0.61,606,0.8333333,576,168757,lexicase,10%,classification,2175
0.54362416,28276,0.69402987,25866,2073,lexicase,10%,classification,2308
0.7733333,20976,0.86764705,19326,359955,lexicase,10%,classification,2110
0.75,1206,0.8111111,1136,168757,lexicase,10%,classification,2174
0.73333335,33051,0.88235295,28771,359955,lexicase,10%,classification,2109
0.9130435,473,0.984127,347,146818,lexicase,10%,classification,2041
0.83076924,481161,0.8914286,457031,168784,lexicase,10%,classification,2418
0.9041096,769,0.9621212,716,359958,lexicase,10%,classification,2244
0.6148649,8001,0.6466165,8001,359959,lexicase,10%,classification,2276
0.8235294,552,0.96103895,552,190146,lexicase,10%,classification,2123
0.92753625,32682,0.984127,30042,146818,lexicase,10%,classification,2035
0.6486486,1789,0.8358209,1789,359954,lexicase,10%,classification,2088
0.8396226,40756,0.97894734,37501,359956,lexicase,10%,classification,2200
0.8,413,0.8831169,357,190146,lexicase,10%,classification,2131
0.82464457,726,0.9263158,726,359962,lexicase,10%,classification,2474
0.8436019,816,0.9052632,756,359962,lexicase,10%,classification,2459
0.76,1091,0.8333333,766,168757,lexicase,10%,classification,2155
0.6216216,1071,0.7910448,1056,359954,lexicase,10%,classification,2086
0.86255926,23771,0.9157895,21521,359962,lexicase,10%,classification,2471
0.6979866,321051,0.6567164,288041,2073,lexicase,10%,classification,2302
0.8630137,750,0.9848485,750,359958,lexicase,10%,classification,2261
0.86986303,18891,0.969697,17891,359958,lexicase,10%,classification,2241
0.7692308,155447,0.86285716,144742,168784,lexicase,10%,classification,2402
0.982659,99,1.0,99,359960,lexicase,10%,classification,2369
0.6486486,204,0.7910448,201,359954,lexicase,10%,classification,2069
0.8352941,55,0.9350649,55,190146,lexicase,10%,classification,2143
0.7897436,360721,0.85714287,335611,168784,lexicase,10%,classification,2392
0.7735849,4,0.94736844,4,359956,lexicase,10%,classification,2192
0.5810811,4971,0.80597013,4611,359954,lexicase,10%,classification,2089
0.8679245,5801,0.9157895,5151,359956,lexicase,10%,classification,2188
0.9109589,1119,0.969697,1119,359958,lexicase,10%,classification,2247
0.72,5057,0.9,5057,168757,lexicase,10%,classification,2153
0.7027027,6099,0.74626863,5835,359954,lexicase,10%,classification,2072
0.8,143131,0.8685714,140731,168784,lexicase,10%,classification,2403
0.8720379,6,0.9,6,359962,lexicase,10%,classification,2462
0.67,459,0.8333333,459,168757,lexicase,10%,classification,2165
0.89855075,3176,0.984127,3096,146818,lexicase,10%,classification,2044
0.75,363,0.93333334,363,168757,lexicase,10%,classification,2173
0.982659,202,1.0,202,359960,lexicase,10%,classification,2363
0.86255926,1314,0.8842105,1314,359962,lexicase,10%,classification,2470
0.7027027,56641,0.8358209,53721,359954,lexicase,10%,classification,2076
0.87058824,1445,0.96103895,1445,190146,lexicase,10%,classification,2138
0.75,5793,0.8666667,5793,168757,lexicase,10%,classification,2171
0.5878378,69731,0.62406015,61731,359959,lexicase,10%,classification,2294
0.774359,58151,0.8742857,52891,168784,lexicase,10%,classification,2417
0.85882354,366,0.96103895,335,190146,lexicase,10%,classification,2144
0.9109589,177,0.99242425,177,359958,lexicase,10%,classification,2246
0.85882354,1445,0.9350649,1445,190146,lexicase,10%,classification,2126
0.62416106,27746,0.6791045,25196,2073,lexicase,10%,classification,2319
0.8835617,284,0.969697,284,359958,lexicase,10%,classification,2255
0.8199052,11126,0.9052632,8916,359962,lexicase,10%,classification,2451
0.5540541,5890,0.6766917,5890,359959,lexicase,10%,classification,2293
0.7794872,379571,0.85714287,353181,168784,lexicase,10%,classification,2419
